x,y,indicator
-83.868217,43.608841,0
,,0
-85.305763,42.332626,0
-84.957275,41.935528,0
-84.752548,44.462238,0
-84.005058,44.183979,0
-87.618217,45.132805,0
-83.345604,42.079548,0
-85.509964,43.875088,0
-83.683983,43.054012,0
-84.614044,44.413177,0
-84.066071,44.057949,0
-83.87883,44.07819,0
-82.894714,42.564388,0
-83.05677,42.382957,0
-85.578201,42.266602,0
-86.205536,43.075859,0
-83.038818,42.431198,0
,,0
,,0
-83.436707,42.249111,0
-85.63868,41.867657,0
-83.874428,43.622223,0
-85.352448,43.182552,0
-83.027176,42.375294,0
-83.063705,42.363522,0
-84.654434,46.06411,0
-83.087662,42.313358,0
-83.672638,42.974133,0
-83.153519,42.21109,0
,,0
-83.322456,42.354961,0
-83.048775,42.335247,0
-82.55117,42.877087,0
-83.169823,42.245747,0
-83.776443,43.522045,0
-82.93924,42.367069,0
-82.998489,42.369762,0
-83.362473,43.336647,0
-83.148109,42.236599,0
-83.471237,42.556599,0
-83.955505,43.423397,0
-83.290352,42.631279,0
-83.091263,42.344776,0
-84.602257,43.288925,0
-83.279007,42.008266,0
-83.163261,42.392872,0
-83.901619,43.403915,0
,,0
-84.631378,41.857166,0
-83.464401,45.078724,0
-83.481567,42.39571,0
-84.727936,42.251278,0
-83.103691,42.437035,0
-86.436913,42.104519,0
-85.580666,42.29459,0
,,0
-83.265343,42.116753,0
-84.59713,43.407852,0
,,0
-85.542664,43.922462,0
-85.567841,42.294167,0
-85.566719,42.294731,0
-85.033157,46.651443,0
-82.583801,43.413799,0
-83.469978,42.175728,0
-83.126396,42.39883,0
-83.130463,42.398968,0
-83.455238,42.116413,0
-83.488525,42.115875,0
-83.709717,41.797131,0
,,0
-83.464401,45.078724,0
,,0
-83.490051,42.218842,0
-83.207329,42.408627,0
,,0
,,0
,,0
-83.1325,42.35564,0
-83.455383,42.277466,0
-83.069717,42.369942,0
,,0
-84.188072,42.997753,0
,,0
-83.268692,42.226467,0
,,0
-83.927795,43.446705,0
-83.890793,43.57663,0
-86.441559,43.949501,0
-85.195457,41.87727,0
,,0
-86.224373,43.220989,0
-84.432076,42.834862,0
-83.150826,42.401806,0
-83.155083,42.276855,0
-82.489426,42.822025,0
,,0
-83.038208,42.414867,0
-83.101608,42.475357,0
-83.150909,42.281643,0
-83.049767,42.363483,0
-86.438194,42.139702,0
-83.085075,42.360874,0
-84.350304,46.497093,0
-84.245224,44.277931,0
-83.133965,42.339905,0
-83.78231,42.815033,0
-83.953232,43.400368,0
-82.944321,42.385109,0
-83.196831,42.354446,0
-84.429031,42.452942,0
-84.787964,45.44239,0
-83.819504,42.294079,0
-85.651756,44.759594,0
-83.697311,42.323494,0
-82.463005,42.9832,0
-83.319321,42.237103,0
-83.110405,42.31741,0
-83.729034,43.002472,0
-85.503326,42.506886,0
-83.113724,42.371582,0
-83.782059,42.814766,0
-83.56768,42.552471,0
,,0
,,0
-83.169899,42.298241,0
,,0
-85.62838,44.760262,0
-83.052704,42.632946,0
-85.824982,42.511642,0
-86.424194,43.944042,0
-83.278107,42.414539,0
-85.856262,44.925735,0
-84.382072,42.230217,0
-85.643929,42.935654,0
-88.419975,47.17992,0
-85.188293,42.350555,0
-83.906944,43.580769,0
-88.582603,47.118385,0
-84.014168,41.889896,0
-87.094139,45.796909,0
-87.025627,45.84771,0
,,0
-90.115128,46.37624,0
-87.054359,45.836197,0
-85.658028,42.941292,0
-83.739639,43.041668,0
-83.457924,42.30719,0
-85.673233,42.957081,0
-86.244431,43.217854,0
-83.28141,42.424122,0
-83.232422,42.39727,0
-83.096466,42.476242,0
-83.123741,42.285038,0
-84.024284,42.610424,0
,,0
-82.897156,42.447472,0
-83.131149,42.250172,0
-83.435638,45.057838,0
-85.249298,42.317471,0
-83.155083,42.276855,0
-83.316521,42.244518,0
-88.450775,46.749889,0
-83.465736,42.377495,0
-83.044029,42.409134,0
-86.049942,41.797855,0
,,0
-88.42366,47.176937,0
-88.465591,47.140972,0
-83.176117,42.327179,0
-85.219521,42.331608,0
-85.824982,42.511642,0
-85.390648,44.254524,0
-86.419388,43.952217,0
-85.562996,44.671558,0
-84.786644,43.41824,0
-83.105095,42.4403,0
-85.183746,42.306793,0
-83.971062,43.399567,0
-83.974823,43.396236,0
-86.203148,42.409275,0
-83.075836,42.317295,0
-83.483643,42.248672,0
-84.117447,43.1964,0
-85.570168,42.298439,0
-83.104126,42.409592,0
-83.300804,42.366997,0
-83.332802,43.066971,0
-83.848183,41.927155,0
-83.27964,42.414467,0
,,0
-83.169083,42.226547,0
-83.067444,42.504757,0
-83.39006,42.314743,0
-83.513489,42.221306,0
-82.909714,42.49926,0
-83.464401,45.078724,0
-84.887558,45.172043,0
-86.434448,42.123322,0
-83.692657,43.004688,0
-83.015541,42.352703,0
-83.290497,42.312031,0
-83.168091,42.176186,0
-85.673584,42.909012,0
-82.959961,42.448231,0
-85.632591,41.946743,0
-83.051605,42.387135,0
-85.19651,41.877102,0
-83.161324,42.183849,0
-83.073044,42.651173,0
-83.110794,42.294167,0
-83.010765,42.349579,0
-83.422379,42.722473,0
-84.408958,42.247482,0
-83.232079,42.188679,0
-83.208481,42.250412,0
-85.676956,44.502441,0
-83.963387,42.62204,0
-85.541313,42.31604,0
-83.185478,42.245777,0
-84.468307,42.327518,0
-83.348709,42.221939,0
-84.373611,42.256668,0
-86.522865,42.012581,0
-83.157364,42.310223,0
,,0
-83.276878,42.617336,0
-84.443253,42.234219,0
-83.174461,42.503429,0
-83.374542,42.41819,0
-83.732651,43.044617,0
-83.027519,42.354939,0
-83.398712,42.674652,0
-85.291595,42.343708,0
-83.175987,42.324276,0
-82.889763,42.484478,0
-84.963875,42.256111,0
-88.456406,47.119972,0
-83.708435,43.085728,0
-82.896721,42.487442,0
-83.71463,42.198933,0
-84.74826,42.625694,0
-85.570389,42.321732,0
-83.100418,42.305046,0
-83.147362,42.210098,0
-83.938034,42.611752,0
-86.240967,43.200554,0
-83.155083,42.276855,0
-83.052635,42.404453,0
-83.596443,42.591755,0
-85.241013,45.284428,0
-83.793327,42.448082,0
-83.365486,42.330761,0
-87.458527,46.53249,0
-86.790459,41.767448,0
-85.138733,42.075153,0
-82.993492,42.432007,0
-83.031471,42.415928,0
-83.055344,42.425655,0
-86.461502,42.118088,0
-83.749969,42.273705,0
-83.136269,42.356747,0
-83.995972,43.397888,0
-83.0354,42.390343,0
-83.183357,42.338474,0
,,0
-83.05127,42.33543,0
-83.25148,42.258434,0
-83.380226,41.913433,0
-88.162888,47.22691,0
-86.23996,43.244972,0
-83.86731,43.623291,0
-82.432083,42.958477,0
-82.990334,42.415894,0
-89.08577,46.763748,0
-87.611633,46.498959,0
-84.954201,42.266495,0
,,0
-84.47644,42.254875,0
-83.312401,42.34819,0
-87.615631,45.122429,0
-85.184547,42.321396,0
-83.059334,42.421444,0
-83.136932,42.29335,0
-88.55587,47.126759,0
-84.213844,41.723724,0
-84.231361,41.733997,0
-83.150223,42.217136,0
-83.764465,42.448952,0
-82.991554,42.442772,0
-83.236504,42.377937,0
-83.042458,42.395782,0
,,0
,,0
-84.684563,44.421307,0
-83.006302,42.483974,0
-83.169357,42.604847,0
-83.932655,42.602577,0
-85.557404,42.272274,0
,,0
-86.165466,44.301601,0
-84.635735,41.995049,0
-83.106659,42.386787,0
-83.05719,42.340271,0
-83.152855,42.237667,0
-87.646629,45.117298,0
-84.564293,41.861401,0
-88.228714,46.872765,0
-83.083382,42.445728,0
-83.292381,44.651619,0
-83.40097,41.91703,0
-83.070915,42.395702,0
-83.699699,41.882053,0
-85.415375,44.837048,0
-83.119331,42.334965,0
-83.129776,42.264843,0
-89.300224,46.869534,0
-88.073128,45.805969,0
-87.523743,45.692371,0
-85.496727,44.730778,0
-83.915817,43.57917,0
-83.250565,42.404968,0
-82.92041,42.447006,0
-82.616829,42.917004,0
-82.4814,43.093773,0
-83.135544,42.810329,0
-83.105598,42.395325,0
-85.69014,44.435257,0
-88.445358,47.246208,0
-84.762199,42.252243,0
-83.174568,42.157761,0
-102.14082,32.004162,0
-83.051193,42.337669,0
-83.043602,42.373806,0
-83.483841,42.152458,0
-84.412865,42.268036,0
-83.211853,42.568836,0
-83.528572,42.504955,0
-85.426575,42.293633,0
-83.442459,45.068439,0
-83.12867,42.287739,0
,,0
-83.171272,42.27993,0
-85.611961,44.736118,0
-84.339058,46.499249,0
-82.879143,42.632019,0
-83.687782,42.077038,0
,,0
-85.392548,44.932255,0
-83.867699,42.268669,0
-85.748444,42.230072,0
-88.071449,45.798206,0
-83.722404,43.034275,0
-83.147804,42.395321,0
-83.22541,42.374027,0
-85.654221,42.677567,0
-83.399719,42.743511,0
-83.865456,45.399757,0
-83.262039,42.289627,0
-88.399879,46.747673,0
-82.998024,42.349316,0
-83.305725,42.485935,0
-83.115677,42.406212,0
-83.174568,42.157761,0
-83.074028,42.399975,0
-83.705902,43.166058,0
-83.582787,42.239925,0
-88.436493,47.107742,0
-83.938263,43.449863,0
-83.143845,42.295498,0
-86.340027,42.193359,0
-85.003723,42.295437,0
-82.898849,42.486561,0
-86.454521,42.121605,0
-83.669243,42.546753,0
-86.552696,41.941219,0
-83.657303,43.032936,0
-86.119362,41.987999,0
-83.688034,42.076981,0
-83.32708,42.325718,0
-85.577248,44.757542,0
-88.604156,47.121788,0
-84.77581,42.25486,0
-83.140442,42.279587,0
-85.894905,42.211769,0
-83.31736,42.289093,0
-83.102409,42.433056,0
,,0
-87.905899,46.486069,0
,,0
-83.236504,42.377937,0
-86.452881,42.117504,0
-90.177231,46.451538,0
,,0
-83.853676,41.828735,0
-83.106186,42.607399,0
-83.027115,42.378448,0
-82.872276,42.5998,0
-83.648819,41.95977,0
-84.00721,42.896023,0
-83.70443,42.251881,0
-85.28051,44.900539,0
-83.146996,42.282547,0
-82.889763,42.484478,0
-83.080681,42.352699,0
-87.06041,45.800781,0
-83.469177,42.406185,0
-82.943855,42.411289,0
-84.968765,42.295841,0
-85.628136,41.992889,0
-84.518257,43.42247,0
-83.690804,43.001972,0
-83.187042,42.115013,0
-83.732521,43.04258,0
-83.654732,42.268368,0
-83.385391,43.447315,0
-86.369759,43.622589,0
-86.061409,42.911613,0
,,0
-83.674347,43.080048,0
-83.010185,42.409847,0
-85.559608,43.121548,0
-86.599861,41.8829,0
-83.838768,42.253231,0
-83.709877,43.010117,0
,,0
-84.614693,44.790546,0
-83.150307,42.395351,0
-83.408531,41.92942,0
-84.58783,43.393375,0
-86.107666,42.315525,0
-85.577095,43.103558,0
-83.407234,42.266178,0
-83.017586,42.400047,0
-85.655098,43.04369,0
-84.37352,42.254841,0
-85.706825,42.465313,0
-83.125748,42.548763,0
-83.04483,42.53241,0
-83.053925,42.421318,0
-83.168106,42.192261,0
-84.537895,42.72971,0
-83.839005,42.305725,0
-83.125534,42.289635,0
-85.200768,42.303795,0
-83.080925,42.376076,0
-83.0438,42.348652,0
-83.096817,42.346329,0
-82.946693,42.371883,0
-84.349068,42.888603,0
-86.277077,43.223843,0
-83.73217,43.060677,0
-88.467239,47.256176,0
-84.386368,46.455704,0
-83.09536,42.310013,0
-84.748573,42.248867,0
-84.748573,42.248867,0
-84.650032,41.8396,0
-85.492447,42.28009,0
-83.494362,42.064991,0
-82.988708,42.389442,0
-83.105225,42.434238,0
-83.698524,43.096344,0
-85.654564,43.044239,0
-83.697311,42.323494,0
-88.518211,47.075138,0
,,0
-83.411865,42.52681,0
-83.146698,42.282372,0
-83.764977,43.060642,0
,,0
-83.037399,42.351093,0
-88.440353,47.165951,0
-83.08371,42.330345,0
-84.63781,41.919674,0
,,0
-83.44677,42.341663,0
-85.562286,45.573181,0
-84.487854,45.636848,0
-84.472939,45.647514,0
-83.019478,42.335552,0
,,0
-83.327202,45.192509,0
-86.459167,43.955418,0
-87.380379,46.545212,0
-83.005669,42.349693,0
-88.620453,47.228416,0
-82.424278,43.006042,0
,,0
,,0
-83.464401,45.078724,0
-83.156693,42.358341,0
-83.141869,42.441704,0
-83.294823,42.377644,0
-83.108032,42.29472,0
-83.269821,42.250443,0
-84.33165,42.995953,0
-84.312439,46.489052,0
-82.943436,42.380913,0
-88.437012,47.167976,0
-86.246536,45.956314,0
-83.204178,42.354916,0
,,0
-83.08371,42.330345,0
-83.172394,42.156033,0
-85.613503,44.758595,0
-85.574532,44.744904,0
-83.132957,42.338623,0
-83.151573,42.286369,0
-83.259995,42.41901,0
-84.279404,42.704926,0
-85.635948,42.094574,0
-85.616425,42.81189,0
-83.654541,43.016571,0
-83.613075,42.241482,0
-84.537979,42.747387,0
-83.24044,42.066757,0
-85.466263,42.282753,0
-83.669495,43.033051,0
-83.414154,41.825569,0
-83.966408,43.842159,0
-86.219765,43.201508,0
-87.062431,45.860241,0
-88.452644,47.245125,0
-86.058693,44.817413,0
-83.962944,43.855499,0
-82.999191,42.398216,0
-84.770432,43.604729,0
-83.248146,42.10001,0
-85.627434,43.104748,0
-86.475769,42.123688,0
-83.665489,43.03318,0
-83.089561,42.322689,0
-83.693893,43.045235,0
-85.111023,42.299477,0
-83.034569,42.393543,0
-85.038872,46.608707,0
-84.385895,43.804226,0
-88.42836,46.736961,0
-88.45005,47.242928,0
-88.088371,45.807758,0
-83.067924,42.411877,0
-84.351639,41.853119,0
-87.607956,45.101681,0
-83.943588,42.000496,0
-83.129128,42.379391,0
-83.669266,43.066555,0
-83.680435,43.003117,0
-83.1418,42.734238,0
-83.0867,42.530285,0
-83.132935,42.266285,0
-83.118301,42.270443,0
-84.647034,42.349239,0
-86.261337,42.294071,0
-84.405136,42.259251,0
-82.497467,42.830917,0
-84.482079,45.636635,0
-85.89827,42.563892,0
-87.552666,45.468674,0
-83.045586,42.474743,0
-82.926643,42.554066,0
-85.747047,43.015503,0
-83.49263,43.130753,0
-83.675774,43.058273,0
-83.042381,42.3615,0
-83.40551,42.231926,0
-82.979614,42.362564,0
-83.115242,42.403496,0
-83.092453,42.343685,0
-82.450134,42.958218,0
-86.447777,43.952049,0
-86.232216,43.202187,0
-83.220474,42.334476,0
-85.150826,45.192238,0
-83.137802,42.359016,0
-83.148811,42.366413,0
-83.131554,42.397251,0
-86.09066,42.491539,0
-83.433868,42.174515,0
-82.962059,42.508999,0
-84.48156,45.638199,0
-84.627533,43.720032,0
-83.072052,42.395271,0
-83.127953,42.290817,0
-82.966034,42.365437,0
-86.246269,43.201027,0
-83.03389,42.379284,0
-86.254929,43.201134,0
-83.416069,42.269794,0
-84.674049,45.013187,0
,,0
-83.102516,42.43824,0
-82.580956,42.947407,0
-83.207504,42.257423,0
-83.897224,43.603752,0
-85.8517,43.893032,0
-83.361923,42.134262,0
-84.136635,43.29097,0
-85.582825,44.747971,0
-82.861382,42.607273,0
-85.541046,41.940468,0
-83.034904,42.389648,0
-82.88501,42.454075,0
-83.063164,42.373131,0
-85.160591,42.335842,0
-86.360229,41.829426,0
-83.038437,42.349152,0
-82.955894,42.467411,0
-83.150307,42.395351,0
-83.034271,42.388962,0
-83.150635,42.395348,0
-83.259697,41.980007,0
-86.463737,42.11401,0
-86.234749,41.841301,0
-86.245743,43.215034,0
-86.171783,43.219765,0
-86.340569,43.391525,0
-84.734596,42.797054,0
-83.065674,42.479267,0
-84.508423,42.736176,0
-83.039658,42.421852,0
-84.970451,42.358768,0
-85.670135,42.95266,0
-86.137314,42.921329,0
-83.063316,42.363956,0
-84.731094,42.253517,0
-84.888847,41.946365,0
-85.572899,44.747715,0
-83.131561,42.680759,0
-84.050934,41.898716,0
-93.557289,48.396935,0
,,0
-93.271011,45.32814,0
-94.179405,46.35252,0
-93.228477,44.084854,0
-92.964607,44.970997,0
-97.006363,47.938602,0
-93.71859,46.533115,0
-93.10482,44.808552,0
-91.261551,47.41481,0
-93.143494,44.641575,0
,,0
-93.235992,45.212856,0
-93.237068,45.13644,0
-93.215363,44.951542,0
-93.148384,44.84256,0
-94.695305,47.315937,0
-92.089508,46.772198,0
-92.190666,46.848766,0
-93.475685,44.861557,0
-93.126686,44.924625,0
-93.465553,44.799099,0
-93.430908,44.989925,0
-93.211105,44.973358,0
-93.204285,45.020683,0
-92.246803,43.997364,0
-94.063095,44.15239,0
-93.279541,44.992001,0
-93.034737,44.76709,0
-93.254265,44.790379,0
-93.46357,44.794262,0
-94.152275,45.576054,0
,,0
-93.282227,44.990959,0
-93.399117,44.898552,0
-93.36042,45.000484,0
-93.35527,44.966778,0
-92.524498,47.515697,0
-93.063499,44.964874,0
-92.116463,46.772903,0
-93.412033,45.212959,0
,,0
-93.226479,44.952003,0
-93.30114,44.836834,0
-93.158272,44.471497,0
-93.080643,44.944145,0
-93.50486,44.087254,0
-92.94883,47.419136,0
-93.231049,44.99873,0
-92.904251,44.518932,0
-91.603409,44.037178,0
-91.628662,44.04977,0
-94.427322,45.453327,0
-92.428436,46.687534,0
-92.390564,46.629807,0
-93.204765,44.981197,0
-92.56768,44.554676,0
-92.505569,44.058903,0
-93.593033,45.559891,0
-93.191299,44.970024,0
-95.391373,48.902737,0
-93.116158,44.961327,0
-94.067261,45.388569,0
-93.167091,44.94936,0
,,0
-93.988983,44.181465,0
,,0
-95.134209,45.508907,0
-93.099503,44.940392,0
-93.049477,44.968002,0
-93.371986,44.935867,0
-93.196877,44.912968,0
-93.305748,44.833584,0
-93.29821,44.977573,0
-93.190544,44.973412,0
-93.592827,45.560085,0
-93.658371,44.936474,0
-93.164581,44.873234,0
-92.776398,45.014294,0
-93.209106,44.989883,0
-93.269073,45.025303,0
-93.239807,44.991463,0
-93.357483,44.987076,0
-93.329544,45.045395,0
-93.268036,45.061455,0
-93.362198,44.984459,0
,,0
-93.232491,44.993313,0
,,0
-93.339943,44.986099,0
-93.458443,45.010056,0
-92.225571,46.743958,0
,,0
-93.353722,45.221107,0
,,0
,,0
-93.205704,44.969189,0
-93.285118,44.98703,0
-93.344574,44.948463,0
-92.559235,47.503147,0
-93.283562,44.892387,0
-93.034737,44.76709,0
-92.82106,45.039433,0
-93.872223,45.170986,0
,,0
-94.711967,45.1408,0
-92.924713,47.436203,0
-92.926567,47.400799,0
-92.005287,44.307499,0
-93.279846,44.993534,0
-93.279388,44.992931,0
-93.120728,44.739178,0
-93.094681,44.937202,0
-93.166939,44.93383,0
-93.00116,44.84782,0
-95.532677,45.611134,0
-91.647903,44.05555,0
-96.942978,47.811699,0
-94.523651,45.125305,0
,,0
-94.063095,44.15239,0
,,0
-93.132378,44.970177,0
-93.128906,44.854713,0
-94.497612,45.119572,0
-95.771294,48.848087,0
-95.113853,43.873119,0
-92.675011,47.505413,0
,,0
-93.266785,45.105175,0
-93.298149,44.977489,0
,,0
-93.448166,44.825848,0
-95.705498,44.924911,0
,,0
-96.422523,46.653473,0
-93.26722,45.01009,0
-93.112923,44.965935,0
-93.214958,44.973267,0
-94.869125,47.462418,0
,,0
,,0
-93.199379,45.017242,0
-93.152138,44.992004,0
-93.104805,44.81007,0
-93.066162,44.925804,0
-91.630287,43.56237,0
-94.366005,45.989109,0
-94.863586,47.439274,0
-92.644836,44.208344,0
-92.192688,43.853855,0
-93.034264,44.893223,0
-93.086411,44.96661,0
-92.92878,45.05928,0
-93.6203,45.047218,0
-95.083717,45.128784,0
-93.082771,44.966484,0
-93.226982,44.930416,0
-93.564415,45.380531,0
-94.194756,46.350479,0
-92.999527,44.846901,0
,,0
-93.429176,45.234047,0
,,0
-94.796417,46.352669,0
,,0
-93.386848,45.096001,0
-93.153763,44.905983,0
-93.217789,44.745403,0
-93.231293,44.998295,0
-92.466637,44.022137,0
-93.012238,44.828903,0
-94.675766,45.152866,0
-94.198196,45.563484,0
-95.593681,46.590321,0
-93.272537,44.988651,0
-93.208847,44.972565,0
,,0
-93.427734,47.291759,0
-93.452866,45.002411,0
-94.463837,43.656693,0
-95.321655,45.83569,0
-92.462944,47.472717,0
,,0
-96.169334,48.112038,0
-93.279373,44.984337,0
-93.288208,44.903439,0
,,0
-93.286217,45.039692,0
-93.229919,44.979813,0
-93.306198,45.043907,0
-91.63929,44.034431,0
-93.032402,44.779095,0
-92.909157,46.017235,0
-93.228493,44.079807,0
-92.556206,44.56583,0
-93.051353,44.94434,0
-93.164444,44.455097,0
-93.091621,44.936722,0
-93.686066,44.928722,0
-93.682281,44.926785,0
,,0
-93.660942,44.936287,0
-93.105881,44.997265,0
,,0
,,0
-96.202805,43.66074,0
-94.179512,46.352505,0
,,0
-94.453964,43.653057,0
-91.61821,44.036465,0
-92.388702,43.631001,0
-92.238014,46.748936,0
-92.280235,46.782806,0
-96.763718,46.875076,0
,,0
-92.926567,47.400799,0
,,0
-91.668854,47.019718,0
-93.270622,45.046974,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-94.336304,44.835701,0
-93.356483,43.637051,0
-93.362625,43.653156,0
,,0
-93.270027,44.297592,0
,,0
-93.187584,45.101585,0
-92.954674,45.8298,0
-93.151749,44.954327,0
-93.211899,44.422981,0
,,0
-94.229294,45.548111,0
-93.051353,44.94434,0
-93.806992,48.190849,0
-93.356461,45.500233,0
-93.176994,45.016438,0
,,0
,,0
-93.059944,45.079414,0
-92.903427,44.913029,0
-93.408195,48.603771,0
-93.227676,44.639561,0
-95.119728,46.454422,0
-95.574692,46.587078,0
,,0
-93.360863,44.933506,0
-93.00116,44.84782,0
-93.657341,45.008404,0
,,0
-94.3265,45.939701,0
,,0
,,0
-93.248085,45.490482,0
-93.367516,45.442368,0
-95.7967,44.461624,0
,,0
-94.23951,45.198254,0
-94.646957,46.332504,0
,,0
-94.011429,45.134533,0
-93.052727,45.07935,0
-92.820305,44.72261,0
-94.179115,45.576653,0
-92.887222,45.29668,0
,,0
,,0
-96.763718,46.875076,0
-93.23439,44.948521,0
-93.338173,44.859734,0
-93.315247,46.609814,0
,,0
-93.23539,44.094944,0
,,0
-94.079208,44.611881,0
,,0
,,0
-93.003716,44.861191,0
-96.945656,48.775513,0
,,0
-96.207153,43.653149,0
,,0
,,0
-92.79129,45.029263,0
-93.065941,44.978676,0
-93.275711,44.955505,0
,,0
-93.849365,45.420082,0
-93.449646,45.226353,0
,,0
,,0
,,0
16.295818,50.024437,0
,,0
,,0
-94.989937,43.625732,0
-92.391296,46.632343,0
-93.315491,45.039726,0
-92.094315,46.78125,0
-92.836197,45.063576,0
-95.042908,45.09037,0
-93.237091,44.998711,0
-93.22213,44.97237,0
-93.156929,44.543713,0
,,0
-94.208168,46.355755,0
-93.402275,45.082249,0
-91.871094,47.905483,0
-93.996758,44.175331,0
-92.530014,44.566826,0
-94.157257,45.560184,0
-92.805099,45.05423,0
-91.643127,44.054211,0
-93.188408,45.124458,0
-93.159752,44.948467,0
-94.547989,45.322544,0
,,0
,,0
,,0
,,0
-93.332939,45.075993,0
,,0
-93.206085,44.981216,0
-91.615982,44.020088,0
,,0
,,0
-93.085243,44.952885,0
-93.314095,44.961246,0
,,0
-92.99971,44.044491,0
,,0
-94.615829,43.988293,0
-93.368675,43.644112,0
-92.979698,43.667496,0
-92.941299,47.400089,0
-93.227951,44.089565,0
-92.459465,44.025372,0
-92.804321,45.053673,0
-92.542473,47.537785,0
-93.187447,44.954807,0
,,0
,,0
,,0
-92.774162,44.959293,0
,,0
,,0
-93.32724,45.03146,0
-93.288376,44.782257,0
,,0
-93.002235,45.055393,0
,,0
-93.915146,45.661572,0
,,0
-94.534081,47.052841,0
-92.799225,44.365406,0
,,0
-92.717621,43.565388,0
-93.372421,43.641735,0
,,0
-93.152588,44.543701,0
-93.179871,45.316193,0
-93.56324,44.902054,0
-94.886993,47.466972,0
-95.756233,43.988556,0
-93.155083,45.306412,0
-96.605843,47.782524,0
-92.233009,46.742908,0
-94.458061,43.663555,0
-93.247276,44.969021,0
,,0
-94.455826,44.316311,0
,,0
,,0
,,0
,,0
-92.110527,46.761425,0
-93.240997,45.022232,0
,,0
-93.309448,44.28857,0
-93.668343,45.069054,0
-93.25116,45.035114,0
,,0
,,0
,,0
,,0
,,0
,,0
-93.245811,45.020405,0
,,0
-92.623711,44.401657,0
,,0
,,0
-96.368698,43.907749,0
,,0
,,0
,,0
-93.234665,44.955566,0
,,0
-92.48851,43.862797,0
-93.399933,48.601616,0
-93.00396,45.26918,0
-93.337372,45.029648,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-93.349365,44.935211,0
,,0
-93.285522,44.949718,0
,,0
-93.044937,44.853878,0
,,0
-93.338676,45.126762,0
-94.21479,45.637211,0
-93.255035,45.04097,0
-93.050911,44.854061,0
-93.207848,44.969631,0
-93.470924,44.935753,0
-93.3414,45.10891,0
-93.398643,45.046783,0
-93.288376,44.782257,0
-91.635269,44.05479,0
-93.421013,44.952271,0
-93.044365,44.971077,0
-93.089439,44.939461,0
-92.960472,44.83107,0
-93.119896,44.920467,0
-93.029892,44.822968,0
-93.071922,44.938431,0
-96.426903,45.722088,0
-94.222923,45.755836,0
-93.209435,44.819469,0
-93.280357,44.994209,0
-94.073738,45.397007,0
-93.144081,44.95396,0
-93.140114,44.976017,0
-93.342255,44.984238,0
-93.586922,44.74786,0
-95.031464,44.78027,0
,,0
-92.489944,43.868999,0
,,0
-92.866379,44.726364,0
,,0
,,0
,,0
-94.012733,44.277973,0
-93.270065,45.007553,0
-92.791107,45.030014,0
-93.167068,44.870773,0
-94.01387,44.161907,0
-93.101837,44.924496,0
-93.20137,44.9645,0
-93.161713,44.455101,0
,,0
-93.15638,45.923759,0
-92.848679,44.744354,0
-95.933136,43.636074,0
-94.619698,43.673996,0
-93.086876,44.950512,0
-92.924469,47.406464,0
,,0
-93.316605,44.883541,0
-93.633301,44.936272,0
-94.706551,43.761894,0
-93.247276,44.917736,0
-92.083397,46.763527,0
-93.161713,44.955826,0
-93.297134,44.979225,0
-92.80732,45.055439,0
-92.115738,46.768269,0
-93.468277,46.13604,0
-95.377594,45.889481,0
-93.288666,44.840763,0
-93.288696,44.904591,0
-93.340187,44.942291,0
-92.165138,46.739002,0
-92.806847,45.016232,0
-93.070641,44.959576,0
-93.268105,45.066925,0
-93.217728,44.995174,0
-93.568108,44.902554,0
-93.277649,44.883682,0
-93.19339,44.97411,0
-93.964859,44.286942,0
-93.252495,45.007713,0
-93.350044,44.93013,0
-93.316246,44.883568,0
-93.017845,44.718185,0
-92.465614,44.020466,0
-93.28936,44.950047,0
-93.182259,44.967827,0
,,0
-93.253761,45.006104,0
-92.962112,45.686291,0
-93.237335,45.185299,0
-94.108727,46.674503,0
-92.363136,46.706978,0
-92.49498,44.021542,0
,,0
,,0
-93.255432,44.883064,0
-93.102562,44.981022,0
,,0
-94.202553,46.358131,0
-91.318008,43.606186,0
,,0
-93.329346,45.442528,0
-93.056183,45.086498,0
-93.356995,44.906487,0
-95.373703,44.949165,0
-93.36171,44.940781,0
-92.862091,44.736248,0
-93.294113,45.003517,0
-95.61377,44.228958,0
,,0
-94.214348,45.574986,0
-93.203949,44.902031,0
-92.485649,46.714317,0
-92.530449,47.514061,0
-92.28524,47.525536,0
,,0
-93.427643,45.829849,0
-93.306122,45.058613,0
-93.288284,44.93021,0
-92.28524,47.525536,0
-93.146538,44.94949,0
-93.04673,44.888889,0
-93.119995,44.927219,0
-92.948418,47.400043,0
-96.608589,47.772255,0
-93.210556,44.94838,0
-92.313446,47.50919,0
-93.317078,46.617428,0
-92.4636,44.0061,0
-93.085785,44.957874,0
-94.459419,43.640285,0
-94.611092,43.979496,0
-93.875572,45.394379,0
-93.131111,44.946613,0
-93.23362,44.947647,0
-96.317101,44.001446,0
-93.138245,44.955891,0
,,0
-93.35511,44.938015,0
-93.318871,44.911945,0
-92.984764,44.963223,0
-93.279533,45.055714,0
-93.299919,44.980602,0
-93.12619,44.93993,0
-93.212631,44.90546,0
-93.647415,47.226948,0
-93.525055,44.797665,0
-93.222595,44.926952,0
-93.217506,44.948299,0
